PDB Code,Ligand Name,C-C,C-N,C-O,C-F,C-P,C-S,C-Cl,C-Br,C-I,N-C,N-N,N-O,N-F,N-P,N-S,N-Cl,N-Br,N-I,O-C,O-N,O-O,O-F,O-P,O-S,O-Cl,O-Br,O-I,F-C,F-N,F-O,F-F,F-P,F-S,F-Cl,F-Br,F-I,P-C,P-N,P-O,P-F,P-P,P-S,P-Cl,P-Br,P-I,S-C,S-N,S-O,S-F,S-P,S-S,S-Cl,S-Br,S-I,Cl-C,Cl-N,Cl-O,Cl-F,Cl-P,Cl-S,Cl-Cl,Cl-Br,Cl-I,Br-C,Br-N,Br-O,Br-F,Br-P,Br-S,Br-Cl,Br-Br,Br-I,I-C,I-N,I-O,I-F,I-P,I-S,I-Cl,I-Br,I-I,Total Count,Binding Data
1o86,1o86_ligand,4513,1233,1288,0,0,13,0,0,0,804,222,239,0,0,4,0,0,0,73665,19597,21112,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123289,9.57
1dmp,1dmp_ligand,6670,1854,1969,0,0,0,0,0,0,997,263,279,0,0,0,0,0,0,1058,262,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,60,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14022,9.55
1ws1,1ws1_ligand,2993,806,806,0,0,34,0,0,0,517,141,136,0,0,7,0,0,0,10212,2789,2915,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21424,9.55
1g52,1g52_ligand,2342,628,551,0,0,14,0,0,0,411,114,104,0,0,1,0,0,0,11293,3027,3157,0,0,21,0,0,0,194,44,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,242,67,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22309,9.54
1m4h,1m4h_ligand,4287,1083,1338,0,0,12,0,0,0,397,108,133,0,0,2,0,0,0,62891,16601,18914,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106145,9.52
2bys,2bys_ligand,44502,10597,13145,0,0,604,0,0,0,2059,517,631,0,0,30,0,0,0,215851,55032,67057,0,0,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411740,9.52
2gvj,2gvj_ligand,13107,3463,3703,0,0,0,0,0,0,1838,505,545,0,0,0,0,0,0,103531,27368,31022,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185291,9.52
1hvr,1hvr_ligand,7896,2201,2308,0,0,3,0,0,0,679,177,188,0,0,0,0,0,0,1008,248,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,53,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15328,9.51
1bnq,1bnq_ligand,1970,516,462,0,0,11,0,0,0,599,163,145,0,0,4,0,0,0,8411,2209,2283,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,184,164,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17776,9.49
1xjd,1xjd_ligand,5936,1451,1687,0,0,95,0,0,0,955,240,273,0,0,16,0,0,0,14926,3784,4011,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,213,50,53,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33848,9.48
1qbs,1qbs_ligand,6837,1889,2022,0,0,0,0,0,0,672,171,185,0,0,0,0,0,0,1380,335,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14209,9.47
1g1d,1g1d_ligand,2335,620,537,0,0,14,0,0,0,408,114,103,0,0,1,0,0,0,12448,3292,3498,0,0,23,0,0,0,95,25,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,238,66,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23894,9.44
1cil,1cil_ligand,1857,508,443,0,0,11,0,0,0,419,113,106,0,0,3,0,0,0,22891,6179,6533,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,182,163,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40089,9.43
1hsh,1hsh_ligand,11727,3262,3545,0,0,36,0,0,0,1580,441,495,0,0,5,0,0,0,10329,2722,3084,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37264,9.42
1fkf,1fkf_ligand,4933,1093,1095,0,0,7,0,0,0,174,40,42,0,0,0,0,0,0,8092,2101,2270,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19902,9.4
1ksn,1ksn_ligand,3399,986,1120,0,0,83,0,0,0,640,177,197,0,0,12,0,0,0,18916,5093,5690,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36698,9.4
1met,1met_ligand,6286,1709,1834,0,0,0,0,0,0,385,109,119,0,0,0,0,0,0,945,238,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11886,9.4
1pme,1pme_ligand,4462,1112,1200,0,0,63,0,0,0,643,168,180,0,0,11,0,0,0,26147,6997,7196,0,0,176,0,0,0,210,44,51,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,515,132,153,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49468,9.4
1sqn,1sqn_ligand,9222,2040,1999,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,35144,8697,9453,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67166,9.4
1bn1,1bn1_ligand,1862,477,425,0,0,12,0,0,0,412,119,105,0,0,1,0,0,0,15551,4145,4416,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,183,159,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28545,9.34
2aqu,2aqu_ligand,6164,1708,1855,0,0,4,0,0,0,990,282,298,0,0,0,0,0,0,9521,2538,2749,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26165,9.32
1bn4,1bn4_ligand,1845,472,423,0,0,12,0,0,0,410,119,106,0,0,1,0,0,0,16163,4324,4573,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,182,160,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29469,9.31
1bv7,1bv7_ligand,7064,1932,2034,0,0,6,0,0,0,952,264,267,0,0,4,0,0,0,6866,1811,1888,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,74,77,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23545,9.3
1udt,1udt_ligand,3947,915,1071,0,0,65,0,0,0,1079,257,294,0,0,16,0,0,0,11167,2997,3167,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,32,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25317,9.3
830c,830c_ligand,6699,1534,1670,0,0,38,0,0,0,389,84,101,0,0,2,0,0,0,39930,9883,11437,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,79,89,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72471,9.28
1sdt,1sdt_ligand,6130,1698,1819,0,0,5,0,0,0,830,229,255,0,0,0,0,0,0,17992,4691,4928,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38642,9.27
1db1,1db1_ligand,6204,1502,1497,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,19070,5092,5613,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39247,9.26
2avv,2avv_ligand,12950,3544,3827,0,0,15,0,0,0,1707,454,523,0,0,0,0,0,0,42119,11091,11714,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88113,9.26
1d4k,1d4k_ligand,8880,2388,2555,0,0,2,0,0,0,1284,318,356,0,0,0,0,0,0,11002,2883,3062,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32926,9.22
1hpo,1hpo_ligand,4771,1319,1417,0,0,0,0,0,0,266,76,82,0,0,1,0,0,0,14390,3818,4058,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,40,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30537,9.22
1hps,1hps_ligand,11959,3411,3615,0,0,3,0,0,0,1422,415,445,0,0,0,0,0,0,3460,931,982,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26657,9.22
1hpv,1hpv_ligand,4448,1269,1312,0,0,0,0,0,0,549,160,168,0,0,0,0,0,0,9341,2479,2628,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22704,9.22
1uho,1uho_ligand,3976,925,1068,0,0,64,0,0,0,1061,254,291,0,0,19,0,0,0,14104,3837,4086,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,30,40,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30072,9.22
1x39,1x39_ligand,8688,2633,2861,0,0,56,0,0,0,986,285,322,0,0,10,0,0,0,101110,28352,31140,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,42,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177489,9.22
1z1r,1z1r_ligand,7473,2001,2127,0,0,1,0,0,0,1311,351,363,0,0,0,0,0,0,12540,3266,3461,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,89,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33460,9.22
1mh5,1mh5_ligand,8591,2155,2069,0,0,10,0,0,0,829,210,202,0,0,0,0,0,0,56924,14661,16944,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,396,97,92,0,0,0,0,0,0,133,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103706,9.21
1z71,1z71_ligand,4841,1250,1443,0,0,90,0,0,0,718,190,216,0,0,15,0,0,0,24336,6596,7144,0,0,275,0,0,0,256,66,72,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,129,31,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47710,9.18
2fgu,2fgu_ligand,6167,1703,1865,0,0,0,0,0,0,1013,283,299,0,0,1,0,0,0,15503,4074,4412,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,427,108,124,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36106,9.18
1ta6,1ta6_ligand,4922,1297,1469,0,0,94,0,0,0,673,178,221,0,0,16,0,0,0,19948,5394,5784,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,31,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40461,9.13
1d9i,1d9i_ligand,4548,1184,1326,0,0,75,0,0,0,854,227,265,0,0,21,0,0,0,13790,3725,3937,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,64,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30510,9.11
1h22,1h22_ligand,6476,1433,1733,0,0,30,0,0,0,941,211,264,0,0,4,0,0,0,35446,9027,9864,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65725,9.1
1d3d,1d3d_ligand,6390,1684,1929,0,0,124,0,0,0,383,95,110,0,0,6,0,0,0,17312,4715,4978,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,81,89,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38408,9.09
1msn,1msn_ligand,5858,1604,1701,0,0,8,0,0,0,591,162,170,0,0,0,0,0,0,13403,3503,3683,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31059,9.09
1bnw,1bnw_ligand,1495,391,353,0,0,9,0,0,0,410,117,105,0,0,1,0,0,0,9458,2487,2617,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,218,187,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18641,9.08
1nw4,1nw4_ligand,20483,6132,6016,0,0,308,0,0,0,4949,1380,1397,0,0,112,0,0,0,61908,17941,18375,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,870,845,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144428,9.07
1ezq,1ezq_ligand,3611,1032,1184,0,0,90,0,0,0,617,170,188,0,0,12,0,0,0,15719,4256,4642,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31828,9.05
1kdk,1kdk_ligand,4460,987,1096,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,8326,2362,2539,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19875,9.05
1pbk,1pbk_ligand,4988,1055,1226,0,0,18,0,0,0,174,39,44,0,0,1,0,0,0,6148,1468,1731,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16905,9.05
1s63,1s63_ligand,8574,2319,2187,0,0,159,0,0,0,844,226,186,0,0,15,0,0,0,81212,22338,23349,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,333,101,90,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142546,9.05
1g53,1g53_ligand,2312,618,539,0,0,14,0,0,0,401,115,102,0,0,1,0,0,0,16833,4500,4756,0,0,34,0,0,0,258,67,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,240,66,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30975,9.04
1apv,1apv_ligand,3672,950,1320,0,0,0,0,0,0,494,129,177,0,0,0,0,0,0,31107,7880,10595,0,0,26,0,0,0,379,87,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57088,9
1fm9,1fm9_ligand,11510,2668,2544,0,0,174,0,0,0,427,91,88,0,0,7,0,0,0,19215,4981,5324,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47161,9
1mq5,1mq5_ligand,4790,1320,1435,0,0,118,0,0,0,515,136,156,0,0,10,0,0,0,23267,6331,6994,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,32,42,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45741,9
1mu8,1mu8_ligand,4583,1188,1352,0,0,85,0,0,0,1001,256,303,0,0,23,0,0,0,13132,3532,3835,0,0,171,0,0,0,448,118,130,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,131,31,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30364,9
1wei,1wei_ligand,1633,451,489,0,0,18,0,0,0,920,261,273,0,0,14,0,0,0,29044,7994,8016,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,214,195,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50570,9
1y0l,1y0l_ligand,11007,2678,2883,0,0,37,0,0,0,2346,602,622,0,0,4,0,0,0,57181,14798,17535,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110027,9
2j4i,2j4i_ligand,3417,947,1087,0,0,90,0,0,0,485,128,145,0,0,9,0,0,0,26177,7099,7843,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,63,67,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48308,9
1bv9,1bv9_ligand,6993,1983,2082,0,0,6,0,0,0,923,275,270,0,0,4,0,0,0,8647,2272,2414,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,75,76,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26330,8.96
1nfw,1nfw_ligand,2584,712,831,0,0,68,0,0,0,468,131,153,0,0,12,0,0,0,22449,6127,6818,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,107,114,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41408,8.96
1kzn,1kzn_ligand,3911,1164,1219,0,0,35,0,0,0,251,72,78,0,0,3,0,0,0,16577,4851,5091,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33352,8.92
1r1h,1r1h_ligand,6257,1784,1853,0,0,45,0,0,0,572,158,178,0,0,3,0,0,0,43487,11898,13134,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,187,47,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79930,8.92
1n3i,1n3i_ligand,7925,2267,2317,0,0,36,0,0,0,2719,737,770,0,0,12,0,0,0,65737,18782,18982,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,682,192,188,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121626,8.89
1nt1,1nt1_ligand,4980,1314,1493,0,0,93,0,0,0,671,171,213,0,0,17,0,0,0,19802,5333,5728,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,31,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40264,8.89
2avo,2avo_ligand,6777,1866,2018,0,0,5,0,0,0,819,224,252,0,0,0,0,0,0,26318,6954,7302,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52809,8.85
1cim,1cim_ligand,1613,445,395,0,0,9,0,0,0,418,116,103,0,0,1,0,0,0,18529,5000,5342,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,183,158,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32983,8.82
1g54,1g54_ligand,2305,611,547,0,0,13,0,0,0,405,112,97,0,0,1,0,0,0,9955,2635,2819,0,0,17,0,0,0,542,129,121,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,240,67,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20681,8.82
3tlh,3tlh_ligand,2069,552,608,0,0,8,0,0,0,302,82,88,0,0,1,0,0,0,3264,874,939,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8808,8.82
1ork,1ork_ligand,3844,1044,1020,0,0,9,0,0,0,531,136,145,0,0,1,0,0,0,4358,1210,1270,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13578,8.81
1g46,1g46_ligand,2321,628,556,0,0,14,0,0,0,407,116,105,0,0,2,0,0,0,15489,4177,4462,0,0,28,0,0,0,187,45,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,236,67,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28941,8.8
1w5w,1w5w_ligand,6637,1878,1962,0,0,8,0,0,0,364,98,115,0,0,0,0,0,0,14834,3893,4155,0,0,102,0,0,0,555,159,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34935,8.8
1bnv,1bnv_ligand,2315,614,542,0,0,14,0,0,0,591,164,145,0,0,2,0,0,0,9912,2630,2708,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,187,162,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20646,8.77
1d4l,1d4l_ligand,7843,2099,2224,0,0,2,0,0,0,1311,345,356,0,0,0,0,0,0,14107,3700,3927,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,90,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36487,8.77
